  1.9103954e+000  1.2139162e+001
 -1.1588778e+000  3.3607831e+000
  1.5973542e+000  5.9001868e+000
 -6.7853332e-001  4.2474119e+000
  7.8158153e-001  2.1465552e+000
 -3.1317934e-001  1.5607722e+000
  1.2276081e+000  1.1789216e+000
  3.2730374e-001  6.7946073e+000
  5.5523141e-001  2.3776982e+000
  2.7271752e+000  1.4332443e+000
 -1.1006077e-002  3.4046833e+000
  1.8489244e+000  2.1714300e+000
  2.3325626e-001  3.6025812e+000
  5.9942114e-001 -1.3198602e+000
  2.2700435e+000  7.4630096e-001
  1.4782154e+000  4.2198798e+000
  1.4427697e+000  1.8594157e+000
  2.1542324e+000  2.2929634e+000
  4.1189237e-001  9.1661715e+000
  8.3337225e-001  7.6078104e+000
  1.3963372e+000  3.4082106e+000
  1.2255127e+000  6.1900436e-001
  1.9170136e+000  1.4284028e+000
 -7.5964567e-001  1.0082603e+001
  9.2430942e-002  3.5392349e+000
 -2.6128949e-001  4.6317802e+000
 -5.4672842e-001  3.9275288e+000
  1.5880618e+000  7.2539124e+000
  5.5731101e-001  1.7799087e+000
 -5.6302991e-002  1.8031592e+000
  8.0012810e-001 -1.0750465e+000
 -7.3859729e-001 -4.9129372e-001
 -2.2329631e-001  4.6393706e+000
  1.3123972e+000  3.7831383e+000
 -7.3015379e-001  6.0019806e+000
  2.5037819e+000  2.7001540e+000
 -3.1487429e-001  5.1589131e+000
  9.4491874e-001  6.1124925e+000
  2.7514213e-001  9.3736464e+000
  8.3008250e-001  3.7388897e+000
  1.4119556e+000  3.5207910e+000
  2.2233642e+000  4.3717321e+000
  2.2152738e+000  4.3312851e+000
  5.7375277e-001  3.4743084e+000
  8.2046549e-001  9.2821044e+000
  1.2443671e+000  7.5255928e+000
  2.6594810e+000  2.6992708e+000
  1.8994790e+000  6.4293203e+000
 -6.3890431e-001  7.3524261e+000
  2.6648420e-001  1.2884044e+000
 -1.2530479e-001  8.5579476e-001
  5.9648754e-002  2.9296082e+000
  1.7163892e+000  4.7219040e+000
  5.3053875e-001  4.2908649e+000
  2.6000137e+000  3.8667669e+000
  1.5258557e+000  4.6076208e+000
  1.3211885e+000  1.3366458e+000
  3.0952629e+000  1.7241526e+000
  6.0987196e-001  4.9414687e+000
  1.3688143e+000  3.4759065e+000
  1.6122500e+000  2.8861722e+000
  3.5681135e-001 -9.0642284e-001
  1.1867492e+000  4.6120909e+000
 -4.1783817e-001  4.9335126e+000
  2.0335631e+000  1.6669953e-001
  2.8982487e+000  3.6215542e+000
  1.3079930e+000  3.9572257e+000
 -1.1883551e+000  6.0731314e+000
  2.8815040e+000  2.0950138e+000
 -2.8004623e-001  2.0614487e+000
 -2.6936416e-001  1.5686789e+000
  1.3849368e-001 -1.1191336e+000
  7.3094915e-001  4.1556865e+000
 -3.8850131e-001  4.7443542e+000
  4.0489817e+000  2.0332207e+000
  6.8129423e-002  1.2094507e+000
  1.8845608e+000  7.5321046e-001
  1.6847224e+000  3.5093650e+000
  1.5340011e-001  6.9275570e+000
  7.9909777e-002 -4.0861607e+000
  2.6819373e+000 -2.2398866e+000
  1.7249875e+000  7.0085743e+000
 -1.0121383e-001  1.8590244e+000
  7.1998754e-001  3.7908286e+000
  8.8716760e-001  7.3191845e+000
  1.6377431e+000  8.3695591e+000
  1.9769722e+000  4.1832301e+000
  2.0029315e+000  5.9586470e+000
  1.9750844e+000  4.6308497e+000
  1.2977368e+000  5.3676111e+000
  2.6825549e+000  3.1232812e+000
  1.5866580e-001 -3.4248799e-001
  3.0818447e+000  5.8156434e+000
  1.6791584e+000  5.8358564e+000
  2.4586190e+000  3.0074315e+000
  7.7872600e-001  2.3698879e+000
  2.2621864e-001 -1.8795884e-001
  1.5386003e+000  2.5363850e+000
  1.4765890e+000  2.3560488e+000
  1.4900396e+000  2.9834916e+000
  1.2058323e+000  8.6804037e+000
  1.6802333e+000  5.0671238e+000
  1.4999880e+000  2.9108510e+000
  2.3036265e-001  4.7647308e+000
 -3.6685535e-001  4.6904308e+000
  1.4585143e+000  7.3359107e+000
  1.1723517e+000  6.4658811e+000
  1.4955315e+000  6.8613176e+000
 -4.8387063e-001  4.3148143e+000
  3.5331965e-001  4.9662681e+000
  1.1998643e+000  7.0210298e+000
  2.3448631e+000  4.3855649e+000
 -1.9779343e-001 -5.3009041e-001
  1.1310885e+000  4.4961189e+000
  1.2193366e+000  1.3601915e+000
  1.2856330e+000  3.8162322e+000
  1.8938488e-001  2.5559256e+000
  1.8326259e-001  1.9626817e+000
  4.5152312e-001  7.1478310e+000
  1.0687048e+000  2.9223823e+000
  1.4866248e+000  4.0479798e+000
  3.0682443e+000  4.4117378e+000
 -5.9845016e-001 -2.0129347e-001
  1.9911785e+000  7.4004621e+000
  2.0432691e+000  3.6879495e+000
  8.9920614e-001  6.2542750e+000
  5.2249589e-002  4.6725948e+000
  6.5338927e-001  7.1569970e+000
  6.6373687e-001  1.8701989e+000
  1.5781728e+000 -8.0113839e-001
  1.2441142e+000  2.5712272e+000
  1.7162840e+000  2.2650347e+000
  9.2002458e-001  5.5875969e-001
  1.5857902e+000  7.2831132e+000
  9.0244283e-001  6.6422025e+000
  2.7925353e+000  6.5074763e+000
  2.9513526e-001 -1.2058498e+000
  1.7329576e+000 -8.2974402e-001
  3.2555019e+000  8.6281987e+000
  4.1870530e-001  4.1713036e+000
  1.0706107e+000  5.4871148e+000
  1.7692040e+000  3.1079041e+000
  1.0903738e+000 -8.3776566e-001
  1.9540166e+000  3.9372692e+000
  1.2961525e+000  3.2779370e+000
  2.3670472e+000  1.1717298e+001
  7.8374809e-001  7.1434001e-001
 -7.2825874e-001  2.7435717e+000
  1.7893266e+000  1.3470310e+000
  6.3980416e-001  9.5703114e+000
  1.0471365e+000  6.0026644e+000
  1.6311351e+000  6.2204815e-001
 -9.3966463e-001  4.7151118e+000
  6.4072351e-001  3.2126905e-001
  1.5874845e+000  3.1564944e+000
 -1.2806382e+000  1.2359180e+001
 -1.1686707e-001  4.8443150e+000
  1.8351402e-001  8.7418963e-001
  5.1467347e-001  4.6178323e+000
  1.6650190e+000  2.1640639e+000
 -3.2831278e-001  9.7841617e-001
  8.7384101e-001  1.3599543e+000
  1.6329143e+000  4.3921215e+000
  1.4699790e+000  6.2375007e+000
  1.0635157e+000  3.8017681e+000
  1.5562454e+000  4.0070364e-001
  2.5755808e+000  2.0053929e+000
  1.1256331e+000  9.0232320e+000
  2.6255982e+000  2.3084504e+000
  2.7997885e+000  2.8941779e+000
  5.1863358e-001  7.5014938e+000
  6.0746258e-001  2.0601707e-001
  1.6074095e+000  6.0541807e+000
  2.4843375e-001  2.6896963e+000
 -6.5536920e-001  1.7861806e+000
  1.2717364e+000  6.7530693e+000
  1.4354357e+000  4.4412612e+000
  1.1972079e+000  4.9529160e+000
  3.7997052e-002  4.8548639e+000
  6.0779964e-001  4.5731160e+000
  2.0303199e+000  1.6855781e+000
  1.1799831e+000  7.4318693e-001
  8.0673118e-001  5.4610361e+000
  4.2594099e-001  2.4056803e+000
  6.3681909e-001  8.7001759e+000
  1.0297412e+000  3.1653620e+000
  1.3041108e+000  5.1072514e+000
  2.9789803e-001  9.2368005e+000
  4.2160407e-003  3.7694203e+000
  1.0438296e+000  5.0119622e+000
  1.1630410e+000  3.4730483e+000
  1.0341753e+000  8.3315318e+000
  3.8424835e-001  4.6612231e+000
 -6.5998842e-001  7.1253456e+000
  8.2827607e-001  2.9692225e+000
  1.8657518e+000 -4.7191210e-001
  2.8107388e+000  4.0949817e+000
  1.5166968e+000  7.4510664e+000
  1.3360733e+000  6.1684214e+000
  1.4628120e+000  3.4124343e+000
  1.1080299e+000  4.0023860e+000
  1.8753133e-001  1.2860775e+000
  3.9043871e-001  5.9261901e+000
 -1.4786313e-001  1.5907867e+000
  8.5427203e-001  4.9244364e+000
  1.1840238e+000  8.1661945e-001
  1.8405529e+000  4.3342930e+000
  5.9139123e-001  8.4244602e+000
  4.1361650e-002  4.2462727e+000
  1.3268158e+000  5.1878774e+000
 -4.3637438e-001  3.0878007e+000
 -4.2971334e-002  3.3382658e-001
 -6.0524301e-001  7.4812104e+000
  1.0590292e+000  8.2211690e+000
  1.3270895e+000  5.0131581e+000
 -8.6085032e-003  4.9845894e+000
  7.6641503e-001  4.8991222e+000
  1.6479141e+000  1.2883840e-001
  1.2326626e+000  4.3988445e+000
  7.2190277e-001  6.0292118e+000
  1.0631674e+000  5.2389332e-001
  8.2940347e-001  7.0881696e+000
 -2.8281286e-001  1.4129602e+000
  1.5068977e+000  3.7620743e+000
  1.7760025e+000  1.6269236e+000
  1.2530197e+000  3.0977745e+000
  1.3514787e+000  6.7584030e+000
  1.3951965e+000  1.4839177e+000
  1.3424165e+000  5.2414145e+000
  5.4551012e-001  3.3919680e+000
  1.4003961e+000  4.6462381e+000
  1.4952659e+000  2.8651335e+000
  2.3768858e+000  7.5764387e+000
 -6.9075572e-001  8.1354039e+000
 -5.3191707e-001  4.0226581e+000
  1.6556102e+000 -1.3903465e+000
  2.1328016e+000  4.2893973e+000
  1.3161937e+000  7.9183565e+000
 -1.9746882e-001  4.3261589e+000
  4.2766137e-001  2.9163050e+000
  2.0136870e+000  3.8155580e+000
  2.2322172e+000 -4.3583754e+000
  1.7077036e+000  3.4478477e+000
 -4.7197835e-001  2.5394678e+000
  1.4525804e+000  2.9431869e+000
 -9.4313878e-001  3.6272103e+000
  1.2262035e+000  1.0605461e-001
  8.7974855e-001 -4.9375697e-001
  1.7585590e+000  5.7512833e+000
  8.7212308e-001  2.0258669e+000
 -3.5777863e-002  2.5188165e+000
  6.9926839e-001  5.9728091e+000
  8.7735450e-001  3.0864725e+000
 -4.9682132e-001  5.8310652e+000
  1.3078983e+000  4.6966106e+000
  1.1787529e-001  3.0447720e+000
  2.1146227e+000  3.7876924e+000
  1.4863046e+000  1.2516780e+000
  5.0048178e-001  5.7033109e+000
 -1.1484263e-001  6.7616394e+000
 -6.8207939e-001  5.7967618e+000
  1.8943657e+000  5.1460959e+000
  2.3168689e+000  2.1524646e+000
  1.2667660e+000 -6.5120965e-001
  4.1010370e-001  2.4920077e+000
  1.4762913e+000  7.5624708e+000
  1.0537872e+000  5.7561237e+000
  1.2733717e+000  2.8037495e+000
  2.7258183e+000  1.4327454e+000
  7.9684970e-001  1.0153653e+000
  1.1173072e+000  1.4553793e+000
 -1.7449376e-001  3.1641372e+000
  2.7783068e-001  2.8249342e+000
  2.0277115e+000  1.8108190e+000
  4.5054432e-001  8.2280496e-001
 -8.4512817e-001  3.6191914e+000
  1.5626750e+000  4.6554128e+000
  1.5764062e+000  3.5514289e+000
  1.5181566e+000 -1.1608420e+000
  1.8272754e+000 -5.7290164e-001
  3.3139486e-001  5.0981167e+000
  1.3578551e+000  3.0021373e+000
  7.4745313e-001  8.0662494e-001
  1.4378190e+000  1.0822930e+001
  1.2453120e-001  7.0149975e+000
  1.2669005e+000  5.8016037e+000
  7.9284616e-001  3.9321072e+000
  2.9421029e+000  3.7916464e+000
  8.8211893e-001  9.9208678e+000
  1.4212243e+000  1.4175717e+000
  1.4598420e+000  6.4007421e+000
  4.9825505e-001  5.4323303e+000
  2.1841121e+000  5.8394012e+000
  1.4077862e+000  3.7953412e+000
  2.0279580e+000  9.2003344e+000
  3.2256075e-001  7.0216181e+000
  1.9114274e-001 -3.9461025e-001
  1.5424877e+000  4.9492172e+000
  1.6848207e+000  5.7099390e+000
  1.6166584e+000  3.5701277e+000
  1.9810489e+000  4.6315567e+000
  1.0728651e+000  7.6938637e+000
  8.9169036e-001  4.6229448e+000
 -4.8559671e-002  8.7010145e+000
  1.0924188e+000  1.4516089e+000
  1.5646809e+000  2.7538734e+000
  2.2539461e+000  3.3801346e+000
  2.7232437e-001  5.2640209e+000
  1.4821290e+000  5.2153889e+000
  1.7433972e+000  6.7276981e+000
  2.0969152e+000  5.8154779e+000
  8.6756732e-001  4.9004147e+000
 -8.0795385e-002  5.8699987e+000
  5.8143659e-001  7.7472171e+000
  2.0920913e-001  6.2178806e+000
  9.8240575e-001 -6.1728661e-001
 -6.4066312e-001  1.3577453e+000
  3.4038359e-001 -1.5145138e+000
  4.0879875e-001  9.2705527e+000
  1.7687620e+000  3.1254191e+000
  1.9791478e+000  3.8615056e+000
  1.5241270e+000 -9.6639225e-001
  3.4265655e-001  1.7483463e+000
  4.1751252e-001  6.6194368e+000
 -7.1324665e-001  7.8463652e-001
  2.3234224e+000  9.0756665e+000
 -8.4427465e-001 -3.8529389e-001
  1.8292841e+000  5.7655016e-001
 -1.4356497e-001  5.1009231e+000
  1.0529845e+000 -2.9575271e-001
  7.6845921e-001 -3.0103562e+000
  1.7875935e+000  5.4910479e+000
  2.3981704e+000  7.5006467e-001
  7.4477534e-001  2.5491646e+000
  2.3298566e+000  2.7605430e+000
 -4.3071631e-001  7.3588538e+000
 -3.4703633e-001  4.2978928e+000
  1.6503895e+000  4.2249709e+000
  1.5445187e+000  4.5716552e+000
  1.1519937e+000 -1.7880231e+000
 -6.4470215e-001  2.1033770e+000
  1.7729500e+000  4.2607600e+000
  2.2208917e+000  3.0528596e+000
  1.1527311e+000  2.0303607e+000
  8.2920169e-001  4.3071191e+000
 -4.1351430e-002 -3.2432278e+000
  7.8745073e-001 -1.9511281e+000
  2.0365272e+000  3.4449341e+000
  1.0872456e+000 -1.0141691e+000
  9.8951521e-001  2.2571721e+000
  1.5641045e+000  2.6407463e+000
  2.3325040e-001  2.9512877e+000
  6.1092682e-001  4.7528415e+000
 -2.4557836e-001  4.0755391e+000
 -5.9037244e-001  6.1103543e+000
  6.4417425e-001  3.5096034e+000
  1.8751218e+000  7.1588807e+000
  5.8434034e-001  6.2705876e+000
  1.8899294e+000  4.7007376e+000
  1.5924788e-001  9.3932539e+000
  8.9191371e-001  3.7099324e+000
  2.5805446e-001  5.3223347e+000
  1.4520485e+000  4.3716245e+000
  1.5681724e+000  7.7827345e+000
  4.5821263e-001  2.7647501e-001
  1.4294075e-001  1.3722404e+000
 -1.8912471e+000  2.8276366e+000
 -4.7540868e-001  3.4781559e+000
  1.8667829e+000  3.5601052e+000
  3.0146279e+000  2.8087033e+000
  1.4110601e+000  1.6282101e+000
  1.0377294e+000 -3.1362296e-001
  1.5351819e+000 -5.3171869e-001
 -6.5818139e-001  6.0395820e+000
  2.0569922e+000 -1.8104678e+000
  1.1829458e+000  4.8860603e+000
  1.6039949e-001  4.1084491e+000
  1.0039004e+000  5.3073576e+000
  1.0648650e+000  9.7380163e-001
  1.1012826e+000  4.6887091e+000
  1.9543928e+000  4.1158239e+000
  1.1246485e+000  6.3397358e+000
  1.1181349e+000  2.3018913e+000
  2.4460495e+000  9.4040113e+000
 -1.2707463e+000  6.7980480e+000
  1.3939612e+000  4.5676844e+000
 -4.3546956e-001  3.9366250e+000
  1.2249534e+000  1.3465703e+000
  2.5637836e+000  5.8749655e+000
 -6.9741756e-001  5.3730728e+000
  1.1109840e+000  6.4188894e+000
  2.2654386e-001  3.8720184e+000
  1.8320212e+000  6.6487066e+000
  1.3161463e+000  2.3121405e+000
 -2.0516505e-001 -5.3570235e-001
  1.6122614e+000  1.1808130e+000
  1.8002456e+000  8.2611398e+000
  5.0217068e-002  5.7310833e+000
  4.1339623e-001  4.1235711e-001
  2.4001760e+000  3.4427698e+000
  6.5010300e-001  4.9199012e+000
  1.8932104e+000  3.3305130e+000
  2.4971043e+000  8.5987923e+000
  1.9373721e+000  3.9525893e+000
  2.4040391e+000  3.2386295e+000
  5.5143302e-001  2.3762781e+000
  1.8922542e+000  2.8479848e+000
  2.5198065e+000  3.8254144e+000
  2.1592176e+000 -1.6613588e+000
  2.8144996e+000  6.6280553e+000
 -7.0140302e-001  3.3563997e+000
  1.8017046e+000  8.7281923e+000
  1.1886716e+000  7.2227441e+000
  1.2399553e+000  7.3547575e-001
  2.1636506e+000  5.7048221e+000
  1.0113090e+000  9.7284244e-001
  1.6232619e+000  1.1275671e+000
  1.1853747e-001  2.8943383e+000
  1.1782985e+000 -1.2575710e-001
  1.5734973e+000  8.3355217e-001
  1.0410447e+000  4.4237602e+000
  5.4919172e-001  2.8951568e-001
  1.9949259e+000 -3.8643567e-001
  2.5839719e+000  8.1655910e+000
